customer_id,age,gender,city,education,employment_type,monthly_income,credit_score,loan_amount,loan_term_months,interest_rate,existing_loans,default_history,marital_status,dependents,property_ownership,vehicle_ownership,insurance,bank_balance,avg_monthly_expense,last_login_days,mobile_app_user,customer_rating,churn_risk,loan_approved
2169.0,59.0,Female,Pune,Diploma,,63524.0,344.0,214066.0,24.0,13.27,1.0,No,Divorced,0.0,Owned,Yes,Yes,459607.0,93323.0,5.0,Yes,2.6,Low,Yes
2170.0,,Female,Delhi,High School,Self-Employed,80452.0,421.0,489278.0,60.0,15.86,4.0,No,Married,3.0,Owned,No,Yes,90189.0,72212.0,,Yes,,Low,No
2171.0,32.0,Male,Pune,Graduate,,,374.0,,60.0,16.4,1.0,No,Married,0.0,Rented,Yes,Yes,,52132.0,298.0,No,4.8,Low,Yes
,,Female,Mumbai,PhD,Business,17923.0,410.0,172083.0,60.0,15.0,0.0,No,Divorced,0.0,Rented,Yes,No,622430.0,15858.0,309.0,No,4.7,High,Yes
2173.0,18.0,Female,Mumbai,,Salaried,31564.0,450.0,178157.0,60.0,7.03,5.0,No,Divorced,3.0,,Yes,Yes,281126.0,14139.0,326.0,Yes,2.9,Medium,No
2174.0,,Female,Delhi,PhD,Salaried,162848.0,,96586.0,,8.09,0.0,Yes,,,Owned,No,Yes,1127220.0,9688.0,293.0,No,4.1,High,Yes
2175.0,56.0,Male,Chennai,,Self-Employed,70896.0,793.0,434309.0,48.0,16.65,0.0,No,Married,5.0,Mortgaged,No,No,73593.0,,89.0,Yes,1.5,Medium,No
2176.0,28.0,,Bangalore,PhD,Self-Employed,30153.0,844.0,614325.0,72.0,16.89,3.0,Yes,,0.0,Rented,Yes,No,1246890.0,,,No,4.2,High,No
2177.0,56.0,,Delhi,PhD,Business,89558.0,430.0,98351.0,36.0,16.99,0.0,No,,1.0,Owned,No,,394885.0,54289.0,60.0,No,3.6,,Yes
2178.0,55.0,Male,Delhi,PhD,Self-Employed,84234.0,682.0,84652.0,60.0,13.32,3.0,Yes,Divorced,5.0,Owned,No,,72899.0,71714.0,,,3.1,High,No
2179.0,45.0,Female,Bangalore,High School,Self-Employed,177404.0,767.0,183426.0,36.0,7.25,4.0,No,Divorced,,,Yes,Yes,,77561.0,193.0,No,3.5,,
2180.0,28.0,Female,Delhi,,,19761.0,339.0,278049.0,12.0,10.65,0.0,,Divorced,3.0,Owned,Yes,Yes,60645.0,51582.0,273.0,Yes,1.5,Medium,Yes
2181.0,,Male,Pune,Diploma,Unemployed,170027.0,686.0,695598.0,,11.35,3.0,Yes,Married,1.0,Mortgaged,No,No,1420589.0,84889.0,301.0,No,3.8,,Yes
2182.0,45.0,Male,Delhi,Post Graduate,Salaried,138944.0,839.0,363337.0,,19.32,4.0,No,Married,1.0,Rented,No,No,932529.0,91704.0,,Yes,1.4,High,Yes
2183.0,31.0,,Mumbai,High School,Unemployed,,675.0,98061.0,36.0,7.69,1.0,Yes,Single,2.0,,,Yes,38855.0,75369.0,265.0,Yes,4.6,Low,Yes
2184.0,58.0,Female,Bangalore,Graduate,Salaried,80885.0,583.0,,12.0,13.98,3.0,Yes,Divorced,1.0,,Yes,No,537986.0,,106.0,,4.3,Low,Yes
2185.0,27.0,Male,Hyderabad,High School,Unemployed,43396.0,641.0,475448.0,36.0,15.17,1.0,,Single,0.0,Mortgaged,No,No,215391.0,90900.0,,No,4.2,High,No
2186.0,55.0,Female,Chennai,Graduate,Business,132697.0,746.0,622806.0,24.0,11.08,5.0,No,Married,4.0,Mortgaged,No,Yes,1495532.0,62771.0,364.0,Yes,3.1,,Yes
2187.0,43.0,Male,Hyderabad,,Self-Employed,91205.0,658.0,34130.0,36.0,,0.0,Yes,Single,5.0,Mortgaged,Yes,No,865006.0,93340.0,,No,2.0,Medium,
,48.0,Female,Mumbai,Post Graduate,Salaried,21813.0,,460355.0,36.0,,,No,Married,,Mortgaged,No,No,721897.0,40718.0,,No,3.7,Medium,Yes
2189.0,69.0,Male,Delhi,,Salaried,25275.0,711.0,458941.0,60.0,6.77,5.0,Yes,,,Mortgaged,No,,746565.0,68364.0,52.0,No,4.5,Low,
2190.0,39.0,,Chennai,Graduate,Business,129783.0,866.0,199291.0,12.0,14.92,3.0,No,Divorced,3.0,,No,No,1430367.0,78966.0,159.0,Yes,,Medium,No
2191.0,48.0,,,,Salaried,112403.0,559.0,67534.0,36.0,15.94,2.0,Yes,Divorced,,Mortgaged,No,Yes,351436.0,42064.0,123.0,No,1.3,Medium,No
2192.0,44.0,Female,Mumbai,Graduate,Unemployed,147150.0,,121218.0,48.0,10.37,1.0,No,Married,2.0,Owned,Yes,No,,70311.0,59.0,No,3.9,,No
2193.0,42.0,Male,Chennai,Diploma,Business,8381.0,779.0,484371.0,72.0,10.89,,No,Divorced,3.0,,Yes,No,1221577.0,74323.0,313.0,Yes,3.0,Low,Yes
2194.0,61.0,Female,Ahmedabad,PhD,Unemployed,88134.0,470.0,759636.0,24.0,15.07,3.0,No,Divorced,5.0,,No,Yes,205108.0,64521.0,40.0,No,2.1,,Yes
2195.0,41.0,Male,Bangalore,,,38440.0,,552764.0,60.0,13.79,,Yes,Married,,Rented,Yes,No,966929.0,12556.0,167.0,No,,High,
2196.0,34.0,Male,Ahmedabad,Graduate,Unemployed,35401.0,699.0,741150.0,12.0,15.44,0.0,No,Divorced,1.0,,,,586924.0,21789.0,359.0,No,3.4,Low,No
,23.0,Male,Bangalore,Diploma,Salaried,118324.0,808.0,726662.0,24.0,7.91,1.0,Yes,Married,,Rented,No,No,89455.0,82943.0,334.0,No,4.7,Medium,No
2198.0,,Female,Ahmedabad,Graduate,Self-Employed,15955.0,365.0,159384.0,36.0,17.98,0.0,No,Married,5.0,Owned,,No,288476.0,7437.0,,Yes,1.2,Low,Yes
2199.0,33.0,Male,Bangalore,High School,,131909.0,883.0,684106.0,12.0,,1.0,Yes,,2.0,Mortgaged,No,,,78559.0,243.0,No,1.7,,
2200.0,,Female,Chennai,Graduate,Unemployed,90749.0,324.0,526771.0,72.0,8.94,0.0,Yes,Married,,Mortgaged,Yes,No,43269.0,34496.0,12.0,Yes,,High,Yes
2201.0,30.0,Female,Pune,Graduate,Salaried,72435.0,867.0,706820.0,48.0,18.76,0.0,,Divorced,5.0,Owned,,No,317380.0,,20.0,Yes,4.7,Medium,Yes
2202.0,59.0,,Pune,,Unemployed,96306.0,748.0,403683.0,48.0,8.16,4.0,Yes,Divorced,,Owned,No,No,,77287.0,357.0,Yes,2.0,,No
2203.0,,Male,Chennai,PhD,Business,91304.0,577.0,54526.0,48.0,11.39,4.0,No,Single,4.0,,Yes,Yes,364041.0,98230.0,294.0,No,2.1,Medium,No
2204.0,,Female,Hyderabad,Post Graduate,Salaried,44510.0,796.0,76278.0,60.0,16.67,0.0,No,Single,5.0,Rented,Yes,Yes,123330.0,81708.0,322.0,No,3.0,Low,No
,56.0,Female,Mumbai,PhD,Unemployed,,806.0,,36.0,,,No,Divorced,4.0,Owned,Yes,No,1178740.0,38446.0,267.0,No,1.5,High,No
2206.0,65.0,Female,Bangalore,Diploma,Salaried,77624.0,838.0,465626.0,12.0,,1.0,Yes,Single,3.0,,Yes,No,690045.0,,194.0,Yes,2.0,,
2207.0,19.0,Male,Pune,,Unemployed,53577.0,495.0,544304.0,24.0,16.2,3.0,No,Married,0.0,Rented,No,No,714159.0,48601.0,,No,2.8,Medium,Yes
2208.0,61.0,Female,Mumbai,Post Graduate,Unemployed,112743.0,803.0,470501.0,72.0,,4.0,Yes,Married,4.0,,Yes,Yes,753717.0,18703.0,263.0,Yes,2.0,Medium,No
,28.0,Female,Delhi,High School,Salaried,99209.0,762.0,313296.0,12.0,19.05,2.0,No,Divorced,5.0,Mortgaged,Yes,No,139248.0,85756.0,195.0,No,1.6,Medium,No
,31.0,Male,Mumbai,,Salaried,128971.0,497.0,620514.0,24.0,8.11,5.0,Yes,Divorced,0.0,Mortgaged,No,Yes,501212.0,66548.0,,,4.9,High,Yes
2211.0,19.0,Male,Delhi,Post Graduate,Salaried,158347.0,518.0,776964.0,24.0,17.62,,No,Divorced,5.0,Owned,Yes,No,190441.0,15327.0,355.0,Yes,,,No
2212.0,30.0,Female,Pune,Post Graduate,Salaried,59036.0,369.0,117821.0,72.0,18.53,4.0,Yes,,2.0,Mortgaged,No,Yes,,4381.0,185.0,No,1.9,High,Yes
2213.0,28.0,Male,Pune,PhD,Salaried,185433.0,503.0,50994.0,12.0,15.06,5.0,No,Single,4.0,Mortgaged,Yes,Yes,823096.0,53053.0,23.0,No,,High,Yes
2214.0,28.0,Female,Pune,,Salaried,33229.0,433.0,461177.0,12.0,9.89,4.0,Yes,Single,1.0,Rented,Yes,Yes,893545.0,56662.0,44.0,No,,Low,Yes
2215.0,68.0,Female,Ahmedabad,High School,,160115.0,753.0,128299.0,72.0,6.9,5.0,No,Single,0.0,Mortgaged,Yes,Yes,231476.0,73628.0,33.0,Yes,4.7,,No
2216.0,67.0,Female,Mumbai,Diploma,Salaried,168724.0,636.0,756067.0,48.0,11.68,2.0,,Married,5.0,Mortgaged,Yes,No,1363673.0,9237.0,125.0,No,4.2,High,Yes
2217.0,69.0,Female,Chennai,PhD,Salaried,39517.0,556.0,505958.0,72.0,14.1,1.0,Yes,Married,3.0,Owned,Yes,Yes,1254425.0,25334.0,20.0,No,,Medium,Yes
2218.0,28.0,Male,,Graduate,Business,80555.0,,526096.0,36.0,8.37,2.0,No,Married,4.0,Owned,Yes,No,1160453.0,10784.0,98.0,No,4.5,High,Yes
2219.0,62.0,Male,Hyderabad,Graduate,Unemployed,151522.0,356.0,202525.0,60.0,10.27,3.0,No,,1.0,Owned,No,No,1054913.0,,142.0,Yes,2.7,Low,No
2220.0,57.0,Male,Hyderabad,High School,Self-Employed,120251.0,397.0,330108.0,12.0,13.3,4.0,No,Single,0.0,Rented,No,Yes,871809.0,68112.0,74.0,No,,High,No
,59.0,Female,Chennai,Graduate,Business,131422.0,337.0,458633.0,12.0,8.63,4.0,Yes,Married,3.0,Owned,No,Yes,1186813.0,88456.0,251.0,Yes,4.0,Low,Yes
2222.0,59.0,Female,Chennai,,Salaried,97444.0,,139678.0,60.0,14.17,4.0,No,Single,5.0,Mortgaged,,,338376.0,52585.0,62.0,,3.0,High,No
,21.0,Male,Chennai,High School,Self-Employed,171207.0,741.0,456163.0,48.0,18.55,5.0,Yes,Divorced,5.0,,,No,1266697.0,13642.0,129.0,Yes,2.6,Medium,Yes
2224.0,61.0,Female,,High School,Business,144741.0,884.0,314763.0,60.0,12.38,0.0,,Single,1.0,Rented,,Yes,,98060.0,122.0,Yes,5.0,Low,No
,27.0,Male,,Post Graduate,Business,163471.0,683.0,366096.0,24.0,13.8,1.0,Yes,,1.0,Owned,No,No,520660.0,57415.0,238.0,Yes,1.7,High,Yes
2226.0,42.0,Male,Hyderabad,Diploma,Self-Employed,96460.0,650.0,520142.0,24.0,8.5,0.0,Yes,Single,0.0,,Yes,No,,75291.0,45.0,No,3.1,Medium,Yes
2227.0,,Female,Hyderabad,Graduate,,110916.0,858.0,401321.0,48.0,13.99,3.0,Yes,Married,1.0,Mortgaged,Yes,Yes,1480352.0,76865.0,205.0,Yes,2.4,High,Yes
2228.0,32.0,Male,,High School,Self-Employed,180603.0,520.0,777198.0,72.0,8.42,0.0,,Single,0.0,Owned,Yes,Yes,910305.0,,33.0,Yes,1.6,,No
2229.0,52.0,Male,Hyderabad,Post Graduate,Self-Employed,8911.0,596.0,69339.0,72.0,,0.0,No,Single,0.0,Rented,Yes,No,120880.0,48456.0,168.0,No,3.7,Low,No
2230.0,69.0,Male,Hyderabad,High School,Unemployed,113702.0,765.0,,12.0,,0.0,Yes,Single,4.0,Rented,Yes,,961534.0,24999.0,356.0,Yes,4.0,High,No
2231.0,49.0,Female,,Diploma,Unemployed,53547.0,471.0,591392.0,72.0,10.89,5.0,Yes,Married,1.0,Owned,,Yes,114952.0,97559.0,74.0,Yes,1.1,Low,No
2232.0,28.0,Female,Chennai,,Self-Employed,178990.0,861.0,348407.0,24.0,18.59,3.0,Yes,Divorced,,Rented,No,No,1172969.0,,103.0,Yes,3.1,High,No
2233.0,52.0,Male,Chennai,Graduate,Self-Employed,83081.0,558.0,,36.0,18.48,3.0,No,Divorced,4.0,Mortgaged,No,,513307.0,27340.0,163.0,,2.4,High,Yes
2234.0,64.0,,,Graduate,Unemployed,112114.0,533.0,385002.0,60.0,13.69,0.0,No,Married,2.0,Rented,,No,188246.0,32175.0,,Yes,1.8,High,No
2235.0,34.0,Male,Chennai,High School,Unemployed,166366.0,561.0,684852.0,48.0,19.44,4.0,No,Single,1.0,Mortgaged,Yes,,1121260.0,14386.0,261.0,No,1.9,High,No
2236.0,25.0,Female,Pune,Diploma,Business,197891.0,368.0,541797.0,36.0,8.68,1.0,Yes,Divorced,0.0,Rented,No,Yes,779080.0,,219.0,No,2.1,Low,No
2237.0,53.0,Female,Chennai,Post Graduate,Salaried,169626.0,,489883.0,48.0,17.47,3.0,No,Married,4.0,Owned,No,Yes,,71133.0,272.0,No,3.1,High,Yes
2238.0,38.0,Female,Pune,,Business,44808.0,622.0,592600.0,48.0,16.76,5.0,Yes,Single,3.0,Rented,,No,799904.0,77223.0,179.0,Yes,1.0,Low,Yes
2239.0,53.0,Female,Mumbai,Diploma,Business,124553.0,,230220.0,,18.76,5.0,Yes,,3.0,Rented,Yes,Yes,462026.0,57664.0,59.0,Yes,3.7,High,Yes
2240.0,40.0,Male,Mumbai,High School,Salaried,116153.0,343.0,24954.0,72.0,10.43,5.0,Yes,Married,5.0,Owned,No,No,1397535.0,,,No,2.7,,No
2241.0,18.0,Female,,Post Graduate,Business,46487.0,754.0,538147.0,48.0,10.71,1.0,No,Married,0.0,Rented,Yes,,707115.0,14741.0,154.0,Yes,,High,Yes
2242.0,66.0,Female,Hyderabad,Post Graduate,Self-Employed,70726.0,416.0,465771.0,60.0,15.04,4.0,,Married,1.0,Rented,Yes,Yes,1242353.0,43302.0,,Yes,1.3,Medium,Yes
2243.0,40.0,Female,Mumbai,PhD,Unemployed,36524.0,554.0,537456.0,12.0,16.63,5.0,Yes,Single,0.0,Mortgaged,No,No,1253983.0,72939.0,,Yes,1.7,Low,No
2244.0,65.0,Female,Mumbai,Post Graduate,Self-Employed,194425.0,623.0,90717.0,60.0,9.04,4.0,,Single,2.0,Owned,Yes,No,81087.0,26511.0,77.0,Yes,2.0,,Yes
2245.0,36.0,Male,Mumbai,Graduate,Business,22705.0,714.0,,12.0,15.62,1.0,No,Divorced,0.0,Mortgaged,No,No,278975.0,96975.0,100.0,No,2.9,,Yes
,,Male,Mumbai,Graduate,Business,115820.0,586.0,117961.0,36.0,16.48,0.0,No,Divorced,3.0,Mortgaged,Yes,Yes,162908.0,93470.0,,Yes,2.1,High,No
2247.0,,Male,Ahmedabad,PhD,Self-Employed,122640.0,322.0,398910.0,72.0,,3.0,,Single,0.0,Rented,No,Yes,236181.0,,112.0,Yes,2.9,,No
2248.0,35.0,Female,Hyderabad,Graduate,Salaried,40039.0,745.0,665465.0,36.0,,,No,Divorced,2.0,Rented,,No,657948.0,,168.0,Yes,3.5,Low,
2249.0,33.0,,Bangalore,High School,Business,58963.0,,367042.0,12.0,9.65,1.0,Yes,Divorced,3.0,Mortgaged,Yes,Yes,994520.0,,14.0,,4.3,,
2250.0,49.0,Female,Bangalore,Graduate,Self-Employed,135744.0,694.0,143100.0,36.0,12.26,2.0,,,1.0,Owned,No,No,562839.0,,326.0,Yes,3.6,Low,Yes
2251.0,53.0,Male,Chennai,Post Graduate,Salaried,27060.0,,389318.0,36.0,11.44,0.0,No,Divorced,,Rented,No,No,202213.0,32156.0,348.0,Yes,4.9,Medium,No
2252.0,69.0,Female,Pune,Graduate,Salaried,165991.0,879.0,85816.0,60.0,11.79,0.0,Yes,,5.0,Rented,No,Yes,1209753.0,59991.0,204.0,No,4.4,Medium,No
2253.0,67.0,Male,Mumbai,Graduate,Self-Employed,182193.0,388.0,89805.0,12.0,8.77,4.0,No,Married,4.0,Rented,No,Yes,506238.0,60398.0,130.0,No,1.1,Low,No
2254.0,45.0,,Pune,,Salaried,180527.0,388.0,648973.0,72.0,8.42,3.0,Yes,Single,1.0,Owned,,Yes,164638.0,96524.0,73.0,Yes,4.4,High,Yes
2255.0,35.0,,Mumbai,PhD,Salaried,53727.0,587.0,80912.0,60.0,8.78,1.0,,,0.0,Rented,Yes,Yes,294390.0,6455.0,167.0,Yes,3.5,Low,
2256.0,27.0,Female,Hyderabad,,Salaried,166072.0,637.0,611805.0,12.0,16.92,2.0,No,Divorced,2.0,,Yes,Yes,724429.0,66994.0,352.0,,,Medium,No
2257.0,,Female,,Post Graduate,Business,132768.0,850.0,602563.0,12.0,10.89,0.0,No,Divorced,3.0,Owned,Yes,No,345979.0,,84.0,Yes,1.6,Medium,Yes
2258.0,27.0,,Bangalore,Diploma,Self-Employed,95920.0,405.0,719756.0,12.0,9.04,1.0,No,,3.0,Mortgaged,Yes,No,602925.0,45813.0,13.0,No,4.9,Low,No
2259.0,20.0,Female,Ahmedabad,PhD,,49659.0,876.0,,24.0,10.11,0.0,No,,4.0,Rented,Yes,No,671585.0,49064.0,210.0,Yes,3.5,Medium,Yes
2260.0,67.0,Male,Pune,,Salaried,,565.0,500666.0,,15.19,5.0,Yes,Divorced,5.0,Rented,,Yes,1285283.0,82564.0,119.0,Yes,1.8,High,No
,46.0,Male,Ahmedabad,PhD,Self-Employed,185414.0,540.0,572837.0,36.0,15.43,3.0,Yes,Divorced,5.0,Rented,Yes,Yes,1163207.0,4887.0,244.0,Yes,5.0,Medium,No
2262.0,24.0,Female,Ahmedabad,Diploma,Business,188464.0,380.0,599347.0,60.0,,3.0,Yes,Married,3.0,Mortgaged,No,Yes,564265.0,46454.0,259.0,Yes,,Low,No
2263.0,68.0,Female,Hyderabad,,Unemployed,92917.0,556.0,354317.0,36.0,10.62,,No,Married,1.0,Mortgaged,,No,810885.0,49235.0,123.0,Yes,3.6,Low,No
2264.0,58.0,Male,Bangalore,Diploma,Salaried,105726.0,579.0,178064.0,24.0,14.44,2.0,No,Single,4.0,Mortgaged,Yes,No,689335.0,95086.0,74.0,Yes,4.1,High,Yes
2265.0,,Female,Delhi,PhD,Unemployed,159872.0,676.0,713686.0,48.0,7.97,0.0,No,Divorced,1.0,Owned,No,Yes,137246.0,42613.0,,Yes,1.9,Low,Yes
2266.0,19.0,Male,Mumbai,Diploma,Unemployed,138274.0,,149868.0,12.0,,,,Married,4.0,Owned,Yes,,437562.0,40774.0,219.0,Yes,1.5,,No
2267.0,66.0,Male,Delhi,Post Graduate,Salaried,87058.0,780.0,389421.0,72.0,7.45,,Yes,Married,1.0,Rented,Yes,No,859523.0,76863.0,,Yes,1.9,Medium,No
2268.0,46.0,Male,Delhi,,Salaried,97833.0,,,60.0,16.15,,,Divorced,5.0,Rented,,,893029.0,36180.0,217.0,Yes,2.8,Medium,Yes
2269.0,,Male,Chennai,Post Graduate,Business,77478.0,,,72.0,15.97,5.0,,,5.0,Mortgaged,Yes,No,1091869.0,36572.0,68.0,Yes,3.9,Low,
2270.0,,Male,Ahmedabad,PhD,Salaried,157686.0,646.0,451099.0,12.0,19.11,0.0,No,Divorced,5.0,Rented,,Yes,1012411.0,97401.0,253.0,No,3.0,,No
2271.0,51.0,Female,Delhi,Diploma,Salaried,187911.0,773.0,,,11.45,,Yes,Single,,Owned,,No,741171.0,45408.0,18.0,No,4.2,Medium,
2272.0,61.0,Female,Delhi,PhD,,136616.0,842.0,,36.0,16.7,,No,,4.0,Owned,No,Yes,,72519.0,190.0,Yes,,Low,Yes
2273.0,40.0,Female,Hyderabad,Post Graduate,Unemployed,23573.0,728.0,731640.0,36.0,16.96,4.0,Yes,Single,2.0,Rented,No,No,174548.0,4188.0,12.0,Yes,1.9,Low,Yes
2274.0,,,Delhi,Post Graduate,Business,123858.0,590.0,148453.0,36.0,15.0,,Yes,Single,1.0,Owned,No,No,904778.0,65030.0,253.0,Yes,2.4,High,Yes
2275.0,19.0,Male,,,Self-Employed,129765.0,719.0,706543.0,60.0,,0.0,,Married,5.0,Rented,No,No,678304.0,76560.0,285.0,Yes,,High,Yes
2276.0,47.0,,Hyderabad,Diploma,Business,,762.0,607826.0,48.0,9.29,,No,Divorced,2.0,Rented,No,No,69581.0,79653.0,248.0,Yes,4.7,,No
,60.0,Male,Chennai,PhD,Self-Employed,150791.0,344.0,,36.0,10.82,2.0,No,Divorced,3.0,Rented,Yes,Yes,1330975.0,48298.0,128.0,Yes,4.4,Low,No
2278.0,66.0,Female,Pune,PhD,Unemployed,155667.0,733.0,379121.0,72.0,12.59,5.0,Yes,,4.0,Rented,No,No,1417070.0,87518.0,88.0,No,1.8,Medium,
2279.0,,Male,Pune,PhD,Salaried,,583.0,658578.0,36.0,9.65,,No,Married,5.0,Owned,Yes,Yes,159764.0,62199.0,117.0,Yes,,Medium,No
2280.0,52.0,Male,Delhi,High School,Salaried,100791.0,,139300.0,,6.58,3.0,Yes,Divorced,0.0,Mortgaged,No,No,1014377.0,5859.0,60.0,Yes,1.4,Medium,No
2281.0,,Female,Delhi,High School,Unemployed,21842.0,404.0,297907.0,48.0,13.54,3.0,No,Single,5.0,Rented,Yes,,282053.0,63700.0,322.0,No,,,Yes
2282.0,56.0,Male,Pune,Post Graduate,Business,97534.0,634.0,155363.0,12.0,,5.0,Yes,Divorced,0.0,Rented,Yes,Yes,662712.0,53976.0,75.0,Yes,3.1,High,No
,48.0,Female,,Post Graduate,Self-Employed,165046.0,679.0,157873.0,,17.53,4.0,No,Married,1.0,Rented,Yes,Yes,1120494.0,22082.0,73.0,,4.0,Medium,
2284.0,65.0,Female,Ahmedabad,Diploma,Self-Employed,105783.0,676.0,723427.0,24.0,15.68,,No,Divorced,0.0,Rented,Yes,Yes,884144.0,85911.0,97.0,Yes,3.1,Medium,
2285.0,63.0,Female,Bangalore,High School,,27745.0,715.0,711385.0,60.0,12.93,3.0,Yes,,,Owned,Yes,Yes,368046.0,97490.0,336.0,Yes,1.4,Low,Yes
2286.0,43.0,Male,Mumbai,High School,Salaried,162205.0,365.0,398419.0,48.0,13.72,,No,Divorced,5.0,Owned,Yes,Yes,699409.0,,262.0,Yes,1.6,High,No
2287.0,41.0,Male,,Post Graduate,Unemployed,25511.0,776.0,677961.0,36.0,14.17,2.0,No,Divorced,3.0,,,No,1465697.0,51628.0,,No,,Medium,
2288.0,,Male,Bangalore,PhD,Self-Employed,71249.0,642.0,110017.0,,12.18,3.0,,Single,,Mortgaged,No,Yes,506968.0,96087.0,221.0,No,3.5,,No
2289.0,57.0,Male,Hyderabad,Graduate,Unemployed,12131.0,,274652.0,48.0,18.28,0.0,No,Single,1.0,Rented,Yes,No,307252.0,32396.0,63.0,No,4.7,Medium,Yes
2290.0,52.0,Female,Delhi,Graduate,,67599.0,625.0,,24.0,18.27,2.0,Yes,Single,2.0,Mortgaged,No,Yes,1346054.0,23347.0,34.0,Yes,3.7,Low,No
,26.0,Male,Delhi,High School,Unemployed,,731.0,580175.0,72.0,18.41,4.0,Yes,Single,2.0,Owned,Yes,,1107679.0,40281.0,42.0,No,3.7,Medium,
2292.0,26.0,,Ahmedabad,Graduate,Unemployed,,691.0,339443.0,60.0,18.11,5.0,Yes,Married,4.0,Mortgaged,No,No,348013.0,58939.0,101.0,Yes,1.4,Low,No
2293.0,68.0,Male,Pune,Graduate,,97943.0,706.0,146808.0,,10.16,2.0,,Married,3.0,Rented,Yes,Yes,912183.0,74208.0,59.0,Yes,4.0,,No
,53.0,Female,Delhi,High School,Salaried,111690.0,785.0,,24.0,17.83,3.0,No,Married,,Mortgaged,,No,1473472.0,34279.0,30.0,Yes,5.0,High,
,29.0,,Bangalore,PhD,Unemployed,163861.0,711.0,593976.0,60.0,13.99,3.0,No,Married,4.0,Mortgaged,Yes,Yes,591416.0,60184.0,158.0,Yes,2.7,Low,Yes
2296.0,61.0,,Bangalore,,,24154.0,493.0,782997.0,36.0,11.49,2.0,Yes,Married,3.0,Mortgaged,Yes,,968940.0,83920.0,315.0,Yes,3.5,High,
2297.0,67.0,Male,Ahmedabad,Post Graduate,Unemployed,154888.0,300.0,779781.0,72.0,9.88,,No,,3.0,Owned,No,No,83031.0,71843.0,207.0,No,4.5,High,No
2298.0,28.0,Female,Mumbai,PhD,Salaried,87231.0,,221307.0,72.0,,2.0,Yes,Single,0.0,Owned,Yes,No,129717.0,70306.0,37.0,No,2.1,Low,No
2299.0,39.0,Female,Mumbai,PhD,Self-Employed,149868.0,,,,18.21,0.0,Yes,Married,3.0,Mortgaged,No,Yes,582142.0,62490.0,44.0,No,1.9,High,No
2300.0,43.0,Male,Chennai,High School,Unemployed,53133.0,532.0,505213.0,72.0,10.5,1.0,No,,5.0,Owned,No,No,1147188.0,79373.0,67.0,Yes,1.8,High,Yes
2301.0,58.0,,,High School,Unemployed,81539.0,488.0,490272.0,36.0,17.01,2.0,Yes,Divorced,3.0,Mortgaged,No,No,742120.0,98597.0,120.0,Yes,3.2,Medium,Yes
,63.0,Male,Delhi,,Unemployed,168879.0,,336814.0,48.0,13.26,3.0,Yes,Divorced,2.0,,,No,632179.0,53246.0,253.0,Yes,4.4,Low,No
2303.0,27.0,Male,Ahmedabad,High School,Unemployed,191447.0,679.0,740541.0,36.0,17.53,3.0,Yes,,3.0,Mortgaged,No,,987956.0,56003.0,197.0,No,1.4,Medium,No
2304.0,50.0,Male,Delhi,Post Graduate,,140469.0,615.0,471667.0,24.0,7.06,2.0,No,Divorced,3.0,Mortgaged,Yes,Yes,1011066.0,63683.0,97.0,No,4.9,Low,
2305.0,29.0,,Chennai,High School,Unemployed,137744.0,522.0,438370.0,48.0,6.78,5.0,Yes,Single,1.0,Mortgaged,No,Yes,201502.0,98487.0,48.0,No,2.7,Medium,Yes
2306.0,,Male,Chennai,High School,Salaried,58978.0,727.0,355280.0,24.0,16.97,0.0,Yes,Divorced,,,No,No,299727.0,5135.0,339.0,No,1.4,High,Yes
2307.0,56.0,Male,Mumbai,High School,Unemployed,190101.0,778.0,,24.0,14.07,3.0,No,Married,1.0,Owned,Yes,No,546694.0,92498.0,338.0,Yes,4.4,Low,Yes
2308.0,50.0,Female,,Diploma,Salaried,101516.0,670.0,115012.0,36.0,7.86,1.0,No,Divorced,4.0,Mortgaged,,,238771.0,78737.0,41.0,No,1.6,Medium,
2309.0,58.0,Female,Chennai,Post Graduate,Salaried,67480.0,484.0,122564.0,12.0,13.61,,,Married,4.0,Owned,,No,1257842.0,25292.0,319.0,Yes,1.7,Medium,
2310.0,28.0,Female,Ahmedabad,High School,Unemployed,28929.0,803.0,,24.0,10.87,2.0,Yes,Married,4.0,Rented,Yes,,287240.0,,296.0,,3.4,High,No
2311.0,49.0,Male,Delhi,,,134980.0,329.0,,60.0,14.29,4.0,No,Divorced,2.0,,No,Yes,657665.0,19649.0,302.0,Yes,2.3,Low,No
2312.0,27.0,Male,Hyderabad,Diploma,Self-Employed,181533.0,862.0,221177.0,60.0,13.94,2.0,Yes,Married,4.0,Rented,Yes,No,155264.0,90382.0,,No,3.8,Low,
2313.0,28.0,,Chennai,Post Graduate,Salaried,132779.0,541.0,24814.0,60.0,17.86,5.0,Yes,Divorced,,Mortgaged,No,Yes,980697.0,26232.0,,No,1.2,Low,Yes
2314.0,22.0,,Delhi,Post Graduate,Salaried,176687.0,455.0,279482.0,24.0,17.17,1.0,Yes,Married,2.0,Mortgaged,Yes,,268336.0,77974.0,82.0,Yes,4.2,Medium,
2315.0,40.0,Female,Bangalore,Diploma,,15258.0,758.0,553232.0,24.0,6.64,5.0,Yes,Divorced,,Owned,,Yes,,32528.0,344.0,No,4.0,High,
